Protein,True_Label,Predicted_Label,Confidence,Index,is_negative_control
C1BLC2,8.A.53,8.A.104,0.011324617323649911,3394,False
Q5VZ72,8.A.55,8.A.55,0.007305535025393243,3399,False
Q8MS19,8.A.57,8.A.57,0.006227759078390918,3402,False
W6NBT2,8.A.57,8.A.57,0.006328159236825725,3403,False
G7H3K9,8.A.58,8.A.58,0.023783956581050338,3417,False
R6MVI4,8.A.58,8.A.58,0.02410680897986337,3419,False
D5T4Y6,8.A.58,8.A.104,0.008916202894408974,3423,False
Q9H7V2,8.A.58,8.A.58,0.020331834529190615,3424,False
O28769,8.A.59,8.A.104,0.009390849003066786,3426,True
Q8IV31,8.A.60,8.A.60,0.008182578473170362,3429,False
P49858,8.A.61,8.A.61,0.011837010326507988,3437,False
Q6PI25,8.A.61,8.A.61,0.011803908407811797,3439,False
Q8TBE1,8.A.61,8.A.61,0.011803908407811797,3441,False
H9JAB9,8.A.62,8.A.62,0.008444072539225671,3444,False
KLT40488,8.A.63,8.A.63,0.006196242923753932,3448,False
E6TG36,8.A.63,8.A.63,0.006178668949247711,3452,False
A0EBH9,8.A.65,8.A.65,0.00631916031441703,3454,False
E1ZS05,8.A.65,8.A.65,0.0062787140073005685,3457,False
O75369,8.A.66,8.A.104,0.01186879939239378,3464,False
Q9UPN3,8.A.66,8.A.104,0.01186976873465421,3466,False
Q8GWH3,8.A.67,8.A.67,0.008444891994826993,3469,False
Q99805,8.A.68,8.A.68,0.019649134417864682,3478,False
O15321,8.A.68,8.A.68,0.019133788228578318,3485,False
NP_001122097,8.A.68,8.A.68,0.01988923461350953,3486,False
KAF7834676,8.A.68,8.A.68,0.01583521718127471,3487,False
B2KKY9,8.A.69,8.A.104,0.01050866351438514,3491,True
Q0S1M9,8.A.7,8.A.7,0.00646251652524179,3494,False
H1XXY9,8.A.7,8.A.7,0.007369016363331621,3497,False
Q95QG3,8.A.70,8.A.70,0.00643469137446146,3500,False
A9V5D8,8.A.70,8.A.70,0.006110919530235729,3504,False
E3M513,8.A.71,8.A.71,0.007471388170161851,3508,False
Q7TLC4,8.A.72,8.A.72,0.008466129794303643,3510,False
G3AKL2,8.A.73,8.A.73,0.011101332629639835,3520,False
P81450,8.A.73,8.A.73,0.011086427925725156,3521,False
Q96DZ7,8.A.75,8.A.104,0.00914997095835497,3524,False
O14894,8.A.75,8.A.75,0.0061725368010739235,3526,False
R0L4Z1,8.A.76,8.A.76,0.006290118747421774,3530,False
O75173,8.A.77,8.A.77,0.013803900319559302,3539,True
Q13444,8.A.77,8.A.77,0.013659312528231,3540,True
Q14TH3,8.A.77,8.A.77,0.01378396463623811,3542,True
XP_054180400,8.A.78,8.A.104,0.012148888314567355,3546,True
A2SGV2,8.A.79,8.A.104,0.012193896919125815,3549,False
P0AA04,8.A.8,8.A.104,0.011855802538996712,3550,False
H1XXZ0,8.A.8,8.A.8,0.006762461934479452,3554,False
Q96FQ6,8.A.81,8.A.104,0.012193754020482629,3559,False
B8ZZ34,8.A.83,8.A.83,0.010000056185644219,3563,False
A2RV66,8.A.83,8.A.83,0.009677127330826775,3566,False
W4YAQ7,8.A.84,8.A.84,0.007726160560218621,3572,False
V5IFI8,8.A.88,8.A.88,0.013703928227064888,3577,False
O14958,8.A.88,8.A.88,0.013654366704163354,3578,False
Q96JJ7,8.A.88,8.A.88,0.013447093299126796,3581,False
Q05839,8.A.9,8.A.104,0.01228450090816634,3587,False
Q64304,8.A.9,8.A.9,0.008573036415870035,3590,False
B5X967,8.A.90,8.A.90,0.006293262535936899,3595,False
Q9BT76,8.A.90,8.A.90,0.007185905017085134,3598,False
Q7ZWP6,8.A.91,8.A.104,0.00924295365460957,3602,False
Q01590,8.A.91,8.A.104,0.009072248880069375,3609,False
P93654,8.A.91,8.A.104,0.012193780472653034,3613,False
W4YKR4,8.A.93,8.A.93,0.009016004764284519,3619,False
Q9BZW5,8.A.93,8.A.93,0.009356227654861778,3621,False
P0C862,8.A.94,8.A.94,0.006501733138845329,3623,False
AOR82889,8.A.94,8.A.94,0.006393239929132054,3624,False
P29310,8.A.98,8.A.104,0.011856078900422727,3628,False
U1LZE8,8.A.98,8.A.104,0.009856255113926318,3632,False
P27348,8.A.98,8.A.104,0.011856318868625655,3635,False
WP_085304065,8.A.99,8.A.104,0.01011797437317375,3640,False
P45697,8.B.1,8.B.1,0.018415486880691133,3643,True
O77463,8.B.1,8.B.1,0.018283707513182045,3645,True
O61668,8.B.1,8.B.1,0.01804576375765541,3647,True
AME17663,8.B.1,8.A.104,0.012193778768792416,3659,True
P61542,8.B.11,8.B.11,0.0074059095218308784,3661,False
P86716,8.B.12,8.B.12,0.008880095200275747,3668,True
Q9TWF8,8.B.13,8.B.13,0.008649619065697337,3669,True
C1IBY4,8.B.13,8.B.13,0.009029903658908121,3670,True
B1NWT3,8.B.17,8.B.17,0.00839816149985671,3680,True
ATY39987,8.B.17,8.A.104,0.009279179350367475,3682,True
C0HKG8,8.B.19,8.B.19,0.010066645182635309,3693,True
P81790,8.B.19,8.B.19,0.011145323653522303,3694,True
P0DKS3,8.B.23,1.C.74,0.00605470502223492,3696,True
C0HJT4,8.B.23,1.C.74,0.008508432810760901,3699,True
Q87088,8.B.25,8.B.25,0.01141958325357756,3702,False
D1FXT2,8.B.25,8.B.25,0.01124215278197345,3704,False
U5NPM6,8.B.25,8.B.25,0.010691181038894626,3705,False
Q86DU6,8.B.28,8.B.4,0.019299856896277907,3713,True
P01523,8.B.28,8.B.4,0.019128148101617472,3715,True
P83471,8.B.3,8.B.5,0.01132614486382592,3723,True
P0CH54,8.B.3,8.B.5,0.011305998678790374,3726,True
P55817,8.B.30,2.A.16,0.0072968758168659945,3731,False
Q09470,8.B.31,8.B.31,0.012320579891974588,3732,False
Q86RB2,8.B.32,8.B.32,0.016930564820951077,3739,True
P55963,8.B.32,8.B.32,0.022962161304064553,3742,True
Q2I2R5,8.B.32,8.A.104,0.00941348311056111,3743,True
P0CY81,8.B.32,8.B.32,0.02185214302550394,3746,True
X5IWS1,8.B.4,8.B.4,0.017520462540536307,3757,True
BAS25445,8.B.4,8.B.4,0.018721373777637027,3760,True
P56633,8.B.4,8.B.4,0.017885104873382487,3762,True
ATF27565,8.B.4,8.B.4,0.0190302089695473,3764,True
YP_003858588,8.B.42,8.A.104,0.010780966133992986,3767,False
WP_242953973,8.B.43,8.B.43,0.00610340579811629,3774,False
WP_137635425,8.B.43,8.B.43,0.006621499142112905,3776,False
P60992,8.B.5,8.B.5,0.011005656292726885,3782,True
P0C247,8.B.5,8.B.5,0.010679442607482525,3784,True
M5AY63,8.B.5,8.B.5,0.013718831332047573,3787,True
B8XH25,8.B.7,8.B.7,0.008087232073735254,3792,True
Q8I0L5,8.B.8,8.B.8,0.010701181870212333,3794,True
P0C164,8.B.8,8.B.8,0.009798924868635492,3796,True
Q8JI39,8.B.9,8.B.9,0.006582630154284547,3802,False
B0X6A3,8.B.9,8.A.104,0.012193676403753208,3807,False
XP_024938493,9.A.1,9.A.1,0.0072454998842841145,3810,False
X2JDY8,9.A.1,8.A.104,0.011862314708383547,3816,False
XP_015669028,9.A.16,9.A.16,0.009820473814185653,3821,False
Q9UQV4,9.A.16,9.A.16,0.010401278799342937,3825,False
Q986E2,9.A.18,9.A.18,0.006305057536587072,3830,False
KAG5566124,9.A.19,9.A.19,0.008845022129043256,3835,False
RLN46998,9.A.19,9.A.19,0.008845566365150591,3836,False
Q9HVM8,9.A.21,8.A.104,0.008991043710574825,3840,False
A9NFH9,9.A.23,8.A.104,0.010598809538442671,3842,False
P40100,9.A.26,9.A.26,0.007845738581311008,3845,False
B0N7T4,9.A.28,9.A.28,0.009290623831112873,3848,False
R9K9J9,9.A.32,9.A.32,0.01846903921024229,3852,False
O31580,9.A.32,9.A.32,0.01579440101637009,3860,False
WP_173774957,9.A.32,9.A.32,0.006906248262138731,3864,False
Q9KW03,9.A.33,9.A.33,0.01186452464887953,3866,False
P18827,9.A.35,9.A.35,0.006726928925906701,3868,False
CAF0919544,9.A.35,9.A.35,0.006678383778349498,3872,False
P47140,9.A.36,9.A.36,0.006347656475671767,3875,False
Q9NRY6,9.A.36,9.A.36,0.0064991809373386765,3879,False
Q1WF75,9.A.37,9.A.37,0.011863549913205313,3881,False
P64564,9.A.4,9.A.4,0.006518205082288421,3883,False
S6A3A3,9.A.4,9.A.4,0.006574351525123632,3887,False
RLN19043,9.A.43,9.A.43,0.018269049699300374,3899,True
F4I4B0,9.A.43,9.A.43,0.017260655724381693,3900,True
XP_015973699,9.A.43,9.A.43,0.01755704859984008,3903,True
D4GQY8,9.A.45,8.A.104,0.01144736346361307,3905,False
O75915,9.A.49,9.A.49,0.0130498284994356,3908,False
G0U3Y5,9.A.49,9.A.49,0.012341186209989537,3911,False
C1MVA0,9.A.49,9.A.49,0.013136189698441329,3914,False
Q99WQ7,9.A.5,9.A.5,0.0079770890015779,3920,False
D2YRH2,9.A.5,9.A.5,0.008069921741201474,3923,False
Q2HDJ0,9.A.54,9.A.54,0.011666412582834027,3926,False
Q4DTX8,9.A.54,9.A.54,0.01193711921193193,3929,False
G8ZNA0,9.A.54,9.A.54,0.011386566509611753,3932,False
Q9BSJ8,9.A.57,9.A.57,0.014682797880444558,3936,True
Q9HCH5,9.A.57,8.A.104,0.009950398788323723,3939,True
B8XCH5,9.A.57,9.A.57,0.012697421182643831,3942,True
Q9R4K8,9.A.59,8.A.104,0.010526604066595393,3949,False
A0DG78,9.A.6,8.A.104,0.008916678998553388,3952,False
Q5BU39,9.A.66,9.A.66,0.009447484786431521,3953,False
WP_042977242,9.A.7,9.A.7,0.006671806655484874,3958,False
WP_061080484,9.A.7,8.A.104,0.009647641550546714,3962,False
P00505,9.A.70,9.A.70,0.011863034084327196,3963,False
Q99445,9.A.71,9.A.71,0.012201386269747197,3964,False
XP_029234550,9.A.76,9.A.76,0.010262430454819005,3968,False
ATV93525,9.A.76,9.A.76,0.01042873520414879,3971,False
KAE8977401,9.A.76,9.A.76,0.0107567617805352,3975,False
P43125,9.A.78,9.A.78,0.006411065657377549,3978,False
XP_002765820,9.A.79,8.A.104,0.009215031941657674,3985,False
XP_046907484,9.A.80,9.A.80,0.006355124134363271,3988,False
MCB9895653,9.A.81,9.A.81,0.006732117737495556,3992,False
Q9HFE1,9.A.9,9.A.9,0.009656755379334607,3997,False
E8XKQ3,9.B.100,9.B.100,0.01186333114941337,3998,False
M1W124,9.B.103,9.B.103,0.008183709304753536,4000,False
B3QN68,9.B.108,9.B.108,0.006340205609502375,4004,False
D8IUH5,9.B.108,8.A.104,0.009191139231415119,4006,False
F0VLB1,9.B.11,8.A.104,0.011529199828504637,4009,False
WP_024123891,9.B.110,9.B.110,0.0070883205907762625,4011,False
WP_047224658,9.B.111,9.B.111,0.007469088105625553,4018,True
Q8BI84,9.B.113,8.A.104,0.01050552949392816,4020,False
P0AFY2,9.B.114,9.B.114,0.011863327725951606,4024,False
F0PUM6,9.B.116,9.B.116,0.01051729516712008,4026,False
WP_185179402,9.B.116,9.B.116,0.010577427041495854,4028,False
P45546,9.B.118,9.B.118,0.006180273569982078,4034,False
WP_051287091,9.B.118,9.B.118,0.006240373683361032,4038,False
P38631,9.B.119,9.B.119,0.006373251877020845,4040,False
Q8LPI6,9.B.119,9.B.119,0.006247100332786086,4044,False
P68178,9.B.12,9.B.12,0.015222269305079673,4046,False
P87284,9.B.12,9.B.12,0.015186498043895706,4047,False
P56508,9.B.12,8.A.104,0.008957526764888162,4056,False
Q46831,9.B.120,9.B.120,0.01046947531171533,4058,True
NYE48519,9.B.120,9.B.120,0.010571646181022534,4066,True
P75962,9.B.122,9.B.122,0.008116761673954795,4067,False
B8B6I6,9.B.123,8.A.104,0.012193717616246574,4075,False
P64592,9.B.124,9.B.124,0.016144360136662553,4077,False
C7T8Y9,9.B.124,8.A.104,0.008865406967759039,4085,False
B7MI53,9.B.124,9.B.124,0.014491901869407091,4088,False
P0AE14,9.B.125,8.A.104,0.012195033241324977,4090,False
P37642,9.B.126,9.B.126,0.015543321636882247,4094,False
I3AVH2,9.B.126,9.B.126,0.015901564908184316,4095,False
D0DT64,9.B.126,9.B.126,0.016073608036882743,4103,False
WP_080060548,9.B.127,9.B.127,0.008051746772966058,4109,False
D7DZ35,9.B.128,9.B.128,0.006753986903555005,4114,True
B8H2Y5,9.B.13,9.B.13,0.006937713000731628,4119,False
B3RX02,9.B.130,8.A.104,0.008959938594708013,4127,True
U6J488,9.B.130,9.B.130,0.008045537545544743,4129,True
O55100,9.B.130,9.B.130,0.011916205103444868,4131,True
E7KKW7,9.B.132,2.A.16,0.008459842885310433,4133,False
E4UA69,9.B.133,9.B.133,0.00841087325216628,4137,False
I1L1Q2,9.B.134,8.A.104,0.010765940488244892,4139,False
Q86GS2,9.B.135,9.B.135,0.016967022950188444,4142,True
Q60EM1,9.B.135,9.B.135,0.01680586206741142,4148,True
Q9BWQ6,9.B.135,9.B.135,0.015564251190023163,4153,True
WP_220194381,9.B.136,9.B.136,0.010518156878277023,4158,False
OPX61096,9.B.136,9.B.136,0.008449107949048774,4161,False
L7LJ31,9.B.138,9.B.138,0.007955804273372169,4166,False
O34344,9.B.139,9.B.139,0.010209527089717601,4168,False
G2NS49,9.B.139,9.B.139,0.010493896029685245,4169,False
H3P2R4,9.B.141,9.B.141,0.00740569097545398,4178,False
A6DJZ4,9.B.145,9.B.145,0.0068341031659053895,4181,False
J3JHP8,9.B.145,8.A.104,0.012195268089064935,4182,False
M2X0J8,9.B.146,8.A.104,0.012195128641560566,4190,False
P0A6W3,9.B.146,9.B.146,0.008681660618495929,4191,False
Q9Z550,9.B.15,9.B.15,0.013470536435061645,4196,False
X6JIS1,9.B.15,9.B.15,0.013673062867093484,4197,False
F4FBR5,9.B.15,9.B.15,0.014014449356134955,4199,False
A2BTW4,9.B.150,9.B.150,0.0070636773354066495,4208,False
D2R5K9,9.B.154,9.B.154,0.013146294895034922,4215,False
OLS31059,9.B.154,9.B.154,0.013361679600928614,4216,False
AJM78027,9.B.154,9.B.154,0.013424747953003531,4220,False
C8UN36,9.B.156,9.B.156,0.007955604810568931,4222,False
C9RAK9,9.B.156,9.B.156,0.007808068949161743,4226,False
Q9NTM9,9.B.158,8.A.104,0.009684143785178893,4230,False
Q1CUX7,9.B.160,9.B.160,0.01573093905472998,4235,False
C6WVE5,9.B.160,9.B.160,0.01675852726127202,4236,False
D5BDU3,9.B.160,9.B.160,0.016514307522324453,4238,False
E8X5B7,9.B.160,9.B.160,0.016624679839313834,4239,False
Q7UTG3,9.B.163,9.B.163,0.006503904834511419,4249,False
D2QX43,9.B.163,9.B.163,0.012673323573914756,4251,False
Q7UM60,9.B.163,9.B.163,0.013383919316894713,4258,False
Q4KI39,9.B.164,9.B.164,0.008492586927940499,4261,False
Q94AL8,9.B.166,9.B.166,0.011862888986605558,4264,False
A3UXB5,9.B.167,9.B.167,0.008839830686046258,4267,False
Q8AA74,9.B.168,9.B.168,0.009577066297327014,4269,False
A5G9S9,9.B.170,9.B.170,0.006542706701476041,4274,True
B8FMP7,9.B.170,9.B.170,0.006647001184987275,4276,True
E4TDD6,9.B.172,9.B.172,0.007059695902630926,4279,False
WP_014775235,9.B.174,8.A.104,0.011856434494846992,4285,False
WP_052749134,9.B.174,8.A.104,0.012193794536807008,4288,False
J9Y628,9.B.176,9.B.176,0.006300705743358362,4293,False
I3ZIU8,9.B.176,9.B.176,0.006359216921556223,4295,False
S9VAZ9,9.B.177,8.A.104,0.009925736509260964,4299,False
Q1CVQ2,9.B.18,8.A.104,0.009190692333356565,4304,False
P27830,9.B.18,9.B.18,0.008380082645324636,4308,False
W9ANA0,9.B.182,9.B.182,0.006666788415113774,4310,False
K0N7U5,9.B.182,9.B.182,0.006450101854887875,4315,False
W1UBV2,9.B.183,9.B.183,0.01016109550666441,4316,True
A6MF01,9.B.183,9.B.183,0.009940418816936799,4317,True
L9Z6H9,9.B.185,9.B.185,0.006389889043572917,4325,False
D1CEH0,9.B.185,9.B.185,0.006514315865900001,4331,False
Q9I7K5,9.B.188,9.B.188,0.006661180406291406,4336,False
Q8SXY6,9.B.188,9.B.188,0.008638330676380743,4337,False
Q8MNY4,9.B.19,8.A.104,0.009259917267404855,4343,False
Q8T927,9.B.191,9.B.191,0.014138219200230803,4347,True
Q5ZKX9,9.B.191,9.B.191,0.013626260582373711,4353,True
A0Y0J1,9.B.191,9.B.191,0.014163550059107027,4356,True
O95807,9.B.199,9.B.199,0.008835067486702217,4358,False
B7FGM3,9.B.199,9.B.199,0.009436384738593423,4360,False
Q4WGH5,9.B.20,9.B.20,0.019652692414649953,4368,False
P0AFV2,9.B.20,9.B.20,0.018323333580713027,4369,False
B9TCJ7,9.B.20,9.B.20,0.018394753604520857,4372,False
Q6MNC6,9.B.20,9.B.20,0.021356650876937434,4376,False
R7UE86,9.B.200,9.B.200,0.007168099132413304,4385,False
W6UES1,9.B.203,8.A.104,0.011284773621246856,4388,False
E7EYQ9,9.B.204,9.B.204,0.010804124393514346,4391,False
XP_003064774,9.B.204,9.B.204,0.01077982246251448,4396,False
Q8N511,9.B.206,9.B.206,0.007339507239819232,4399,False
G4LVB1,9.B.206,8.A.104,0.009311693495683917,4404,False
W5L189,9.B.207,9.B.207,0.009516744369227685,4408,False
P06401,9.B.208,8.A.104,0.012195174594500011,4413,False
Q13133,9.B.208,8.A.104,0.012294141681252738,4415,False
Q7CJK3,9.B.209,8.A.104,0.011303662668027771,4417,False
Q07540,9.B.21,8.A.104,0.01219369861017505,4419,False
OIO22786,9.B.210,9.B.210,0.01596718516324143,4425,False
M0K5I6,9.B.210,9.B.210,0.016609327799954964,4429,False
WP_109489060,9.B.210,9.B.210,0.016008034075885195,4432,False
B1HGV3,9.B.211,9.B.211,0.007989901144719572,4435,False
P04288,9.B.212,9.B.212,0.011863310030163231,4438,False
P48565,9.B.213,9.B.213,0.006513061245226631,4439,False
R4MM06,9.B.214,9.B.214,0.014529336387317238,4451,False
WP_068761139,9.B.214,9.B.214,0.009351485525137015,4453,False
WP_131276719,9.B.214,9.B.214,0.015007176526255406,4455,False
Q55BP9,9.B.216,9.B.216,0.006241522933038711,4458,False
Q9ASV5,9.B.216,9.B.216,0.0062739691462824244,4461,False
D4TYE3,9.B.218,9.B.218,0.006985633164256338,4465,True
WP_014405681,9.B.218,9.B.218,0.006808859186325842,4467,True
P42603,9.B.221,9.B.221,0.01734591199357529,4469,False
C4TZN8,9.B.221,9.B.221,0.017482183033815803,4470,False
ASV44226,9.B.221,9.B.221,0.019473817081272913,4473,False
A6KZX2,9.B.223,9.B.223,0.012754605368716688,4487,False
I0G5A7,9.B.223,9.B.223,0.01302411945340113,4491,False
G9EP97,9.B.223,9.B.223,0.012957659081790592,4493,False
SMC70286,9.B.225,9.B.225,0.006780531521484316,4498,True
A4SKX1,9.B.225,8.A.104,0.0090861405828091,4504,True
L0QS10,9.B.226,9.B.226,0.01208397926668347,4507,False
C0VZJ6,9.B.226,9.B.226,0.011292753856428953,4513,False
WP_122820729,9.B.226,9.B.226,0.010351592582573677,4515,False
Q4DMY3,9.B.228,9.B.228,0.006333227763275561,4519,False
KIO23915,9.B.228,8.A.104,0.010216251627200745,4521,False
Q08919,9.B.229,2.B.93,0.008770841088381264,4527,False
Q04609,9.B.229,9.B.229,0.009574164652929474,4529,False
Q9NUM4,9.B.23,9.B.23,0.012086679774567097,4530,False
A8I657,9.B.23,9.B.23,0.01209412448227064,4532,False
Q9BVX2,9.B.23,9.B.23,0.011978505562630146,4533,False
G3XN47,9.B.230,9.B.230,0.0075094196340464055,4542,False
K1WSG6,9.B.231,9.B.231,0.006801730491398915,4547,False
S8GD98,9.B.231,9.B.231,0.006257431887592479,4550,False
E5SAN1,9.B.232,9.B.232,0.012037821534239126,4554,False
T1P8Q1,9.B.232,9.B.232,0.012061341971594652,4555,False
Q4CPH8,9.B.232,9.B.232,0.012271325826779743,4560,False
E4UAF4,9.B.234,9.B.234,0.008742885215559177,4563,False
WP_046053143,9.B.237,9.B.237,0.00656680215553465,4567,False
WP_009488228,9.B.237,9.B.237,0.006214870038865327,4568,False
KKU35702,9.B.239,9.B.239,0.008146104490061198,4571,True
WP_015233269,9.B.241,8.A.104,0.011856138229728797,4582,False
WP_073151285,9.B.241,9.B.241,0.011105641919205893,4583,False
PIR56717,9.B.243,2.A.16,0.00763689767867841,4586,False
P37630,9.B.245,9.B.245,0.007490500343996206,4588,False
Q18KM9,9.B.248,9.B.248,0.006266298339006548,4590,False
WP_049954298,9.B.248,9.B.248,0.00623317441672852,4595,False
WP_089376263,9.B.250,9.B.250,0.006870943373282494,4598,True
WP_081449648,9.B.254,8.A.104,0.009834745106260628,4604,False
F0ZPF9,9.B.26,9.B.26,0.007041565278751649,4606,False
A2EH91,9.B.26,8.A.104,0.009178800322872677,4611,False
WP_103344802,9.B.261,8.A.104,0.010206720831357288,4613,False
WP_122628452,9.B.263,9.B.263,0.011461293569301555,4618,False
PIE62953,9.B.263,9.B.263,0.012162881886804307,4622,False
WP_017304407,9.B.265,9.B.265,0.0061892834819044,4629,False
PIQ25652,9.B.265,8.A.104,0.012193864306671624,4630,False
WP_102961726,9.B.273,2.A.16,0.008673724832210796,4632,False
P37659,9.B.275,9.B.275,0.011863470208990673,4633,False
G0QX98,9.B.276,8.A.104,0.012215703690226676,4635,False
Q14118,9.B.277,9.B.277,0.012323725380955159,4636,False
WP_067579642,9.B.286,9.B.286,0.00631497608691145,4638,False
Q8N6M3,9.B.287,9.B.287,0.006403943610429374,4642,False
RDE10902,9.B.296,9.B.296,0.008089882641269388,4648,False
P81329,9.B.297,9.B.297,0.015783968707119046,4658,True
Q60336,9.B.297,9.B.297,0.01745009888798208,4661,True
KAA0001724,9.B.297,9.B.297,0.017446181130840826,4662,True
WP_332355618,9.B.297,9.B.297,0.016690771542869555,4666,True
WP_048104312,9.B.299,8.A.104,0.01053026529741409,4668,False
KKK43087,9.B.300,8.A.104,0.010750702475849978,4670,False
RJQ44302,9.B.301,8.A.104,0.011497714941421084,4675,False
WP_015490561,9.B.302,9.B.302,0.0063018981805510466,4676,False
KKK43238,9.B.302,9.B.302,0.006680537359867687,4677,False
YP_294138,9.B.309,8.A.104,0.01074846486994242,4686,False
Q45064,9.B.31,9.B.31,0.009443354175303783,4688,False
YP_001497468,9.B.310,9.B.310,0.008643679654130605,4689,False
XP_016149115,9.B.314,9.B.314,0.008336066130710976,4697,False
GBE61450,9.B.314,8.A.104,0.0093568205790642,4700,False
Q68V05,9.B.315,9.B.315,0.00784582167683073,4703,False
OEH80241,9.B.315,9.B.315,0.007046825702517998,4706,False
XP_007269378,9.B.316,9.B.316,0.00678628637033373,4710,False
RJW66591,9.B.317,9.B.317,0.007163723787582749,4716,False
RCN37802,9.B.317,9.B.317,0.00901306953871333,4718,False
B8K566,9.B.32,9.B.32,0.006873840955839965,4721,False
C7RSB7,9.B.32,8.A.104,0.009219453819327214,4725,False
G0LIE5,9.B.323,9.B.323,0.009392876679489341,4731,False
Q97YM6,9.B.323,9.B.323,0.009476774427293602,4732,False
Q9EP95,9.B.329,9.B.329,0.006546388385277098,4734,False
Q9BQ08,9.B.329,9.B.329,0.006475176725148763,4735,False
ADC45923,9.B.33,8.A.104,0.009130531920283878,4743,True
OPY34595,9.B.33,9.B.33,0.00629242601874584,4744,True
WP_140455112,9.B.331,9.B.331,0.007974830331077978,4749,False
RMG30132,9.B.333,8.A.104,0.009052638613131834,4753,False
P76330,9.B.34,8.A.104,0.011856506160929842,4758,True
WP_128121392,9.B.34,9.B.34,0.008694154971237225,4761,True
OLS28508,9.B.349,9.B.349,0.010546738852751822,4765,False
BAI61771,9.B.349,9.B.349,0.01049481011303968,4768,False
Q9LVM5,9.B.35,8.A.104,0.012193901643932187,4774,False
YP_009042119,9.B.350,8.A.104,0.011080228235028819,4780,False
XP_002128085,9.B.360,8.A.104,0.009646705601360188,4782,False
XP_014667433,9.B.360,9.B.360,0.006480097522675471,4785,False
XP_028519638,9.B.362,8.A.104,0.009295435982558881,4790,False
RZC38043,9.B.362,9.B.362,0.006386675474084867,4791,False
WP_004102457,9.B.363,9.B.363,0.0062059323093910605,4798,False
XP_017423310,9.B.363,9.B.363,0.00703125040537279,4799,False
Q9H0C3,9.B.366,9.B.366,0.0061684553474514415,4802,False
OLP91653,9.B.366,9.B.366,0.008989235912151849,4807,False
GAX93627,9.B.368,9.B.368,0.012601785274788424,4812,False
XP_014528649,9.B.368,8.A.104,0.009277810884599244,4815,False
Q8TAA9,9.B.369,9.B.369,0.0062009615860315545,4817,False
THD28296,9.B.369,9.B.369,0.006311101129290173,4819,False
WP_037624212,9.B.370,9.B.370,0.01186311762793186,4824,False
WP_129182729,9.B.370,9.B.370,0.011823734122354036,4825,False
WP_104293812,9.B.370,9.B.370,0.012000604374452469,4828,False
WP_137231904,9.B.371,9.B.371,0.015779705279361816,4835,True
WP_221563781,9.B.371,9.B.371,0.015202102166742587,4840,True
WP_144794409,9.B.371,8.A.104,0.01137583150921762,4843,True
AIA62279,9.B.375,9.B.375,0.009759414378743043,4849,False
NP_828859,9.B.376,9.B.376,0.00879440075123571,4850,False
AWH65912,9.B.378,9.B.378,0.007519671110287948,4855,False
AWH65880,9.B.379,8.A.104,0.010298567959715252,4857,False
A0E9B5,9.B.38,8.A.104,0.012194082306666543,4863,False
WP_071608866,9.B.381,9.B.381,0.006197768184978437,4865,False
OAT24401,9.B.381,9.B.381,0.006196201425574889,4869,False
OIK28850,9.B.382,8.A.104,0.009435458043362549,4871,False
WP_166610308,9.B.383,8.A.104,0.009459511571814929,4874,False
XP_004337646,9.B.385,9.B.385,0.0062541281203074795,4878,False
HFE64014,9.B.386,9.B.386,0.006202758372133661,4883,False
WP_075072024,9.B.386,9.B.386,0.006622571833345406,4886,False
AOV16085,9.B.398,9.B.398,0.008030928694447907,4891,False
NEV64173,9.B.398,9.B.398,0.008811951964052572,4892,False
P0A8S5,9.B.4,9.B.4,0.01186311318263294,4893,False
Q9WW95,9.B.40,9.B.40,0.008423622296658103,4895,False
WP_044639816,9.B.401,8.A.104,0.010449311282167827,4898,False
WP_147664275,9.B.402,8.A.104,0.010499722283076492,4902,False
WP_147664419,9.B.404,8.A.104,0.01028706175399195,4905,False
WP_147664736,9.B.405,8.A.104,0.01066747133899736,4909,False
WP_162306615,9.B.408,9.B.408,0.009493911594607217,4913,False
GAK50019,9.B.408,9.B.408,0.009114738105797769,4920,False
XP_001611931,9.B.409,9.B.409,0.007765066774958325,4922,False
XP_001611203,9.B.409,9.B.409,0.007961848068087722,4927,False
Q16625,9.B.41,9.B.41,0.006983603691126356,4929,True
I3JWG5,9.B.41,9.B.41,0.006999246272640203,4930,True
Q6QP93,9.B.410,9.B.410,0.00806556530200317,4939,False
APT40101,9.B.410,9.B.410,0.008969576054322742,4940,False
V9HVW9,9.B.411,9.B.411,0.006366244490637547,4945,False
Q4V9L6,9.B.413,9.B.413,0.008033251140730403,4948,False
WP_021753393,9.B.415,8.A.104,0.009533803642787803,4952,False
WP_085622568,9.B.415,9.B.415,0.008563196148856348,4956,False
WP_157897187,9.B.418,9.B.418,0.006365207880557764,4962,False
KAF4589549,9.B.418,9.B.418,0.006292665632102244,4963,False
VDN16159,9.B.422,9.B.422,0.011573146597105346,4968,False
XP_021346624,9.B.422,9.B.422,0.01182328640105136,4973,False
XP_009021174,9.B.422,9.B.422,0.011888034856195462,4974,False
P14679,9.B.423,9.B.423,0.008583365463112216,4975,False
WP_012729106,9.B.429,9.B.429,0.008015260159682002,4978,False
Q0EZ69,9.B.43,8.A.104,0.01132184570797496,4985,False
WP_138319354,9.B.430,9.B.430,0.006324853554933413,4986,False
WP_024707896,9.B.430,9.B.430,0.006865846009625256,4989,False
