Protein,True_Subfamily,Predicted_Subfamily,Confidence,Index,is_negative_control
WP_055898914,3.E.3.1,1.C.111.1,0.0008873203222486026,2523,False
P50416,4.C.2.1,1.C.111.1,0.0008873203222486026,2526,False
S7VV85,4.E.1.1,1.C.111.1,0.0008873203222486026,2531,False
Q5CWX6,4.E.1.1,1.C.111.1,0.0008873203222486026,2532,False
K0WKG7,4.F.1.1,1.C.111.1,0.0008873203222486026,2540,False
TAJ02730,4.F.1.1,1.C.111.1,0.0008873203222486026,2541,False
G5SQC7,4.F.1.2,1.C.111.1,0.0008873203222486026,2543,False
OIO15329,4.F.1.3,1.C.111.1,0.0008873203222486026,2548,False
WP_051595943,4.H.1.1,1.C.111.1,0.0008873203222486026,2555,False
RIJ99294,4.H.1.1,1.C.111.1,0.0008873203222486026,2556,False
VDG77260,4.H.1.2,1.C.111.1,0.0008873203222486026,2560,False
Q9KV73,5.B.10.1,1.C.111.1,0.0008873203222486026,2561,False
RWX50390,5.B.15.1,1.C.111.1,0.0008873203222486026,2562,False
Q5D8X4,5.B.2.1,1.C.111.1,0.0008873203222486026,2569,False
Q9SWS1,5.B.2.1,1.C.111.1,0.0008873203222486026,2570,False
A8IUR9,5.B.2.2,1.C.111.1,0.0008873203222486026,2575,False
Q9SV71,5.B.2.2,1.C.111.1,0.0008873203222486026,2576,False
KHN35905,5.B.2.3,1.C.111.1,0.0008873203222486026,2581,False
PIY59600,5.B.6.1,1.C.111.1,0.0008873203222486026,2586,False
Q8XB73,5.B.7.1,1.C.111.1,0.0008873203222486026,2587,False
Q7NNK2,5.B.7.2,1.C.111.1,0.0008873203222486026,2588,False
F8L6Z5,5.B.7.3,1.C.111.1,0.0008873203222486026,2589,False
D7C9K8,5.B.7.4,1.C.111.1,0.0008873203222486026,2590,False
P37683,8.A.1.1,1.C.111.1,0.0008873203222486026,2594,False
M4VE83,8.A.1.2,1.C.111.1,0.0008873203222486026,2596,False
OUT43425,8.A.1.3,1.C.111.1,0.0008873203222486026,2602,False
BAB77003,8.A.1.3,1.C.111.1,0.0008873203222486026,2603,False
P36498,8.A.1.4,1.C.111.1,0.0008873203222486026,2605,False
Q9XDR9,8.A.1.5,1.C.111.1,0.0008873203222486026,2606,False
Q7UZ72,8.A.1.6,1.C.111.1,0.0008873203222486026,2610,False
P46482,8.A.1.7,1.C.111.1,0.0008873203222486026,2611,False
Q6FHJ6,8.A.10.1,1.C.111.1,0.0008873203222486026,2613,False
Q9D808,8.A.10.2,1.C.111.1,0.0008873203222486026,2614,False
Q9Y6H6,8.A.10.3,1.C.111.1,0.0008873203222486026,2617,False
Q9WTW3,8.A.10.4,1.C.111.1,0.0008873203222486026,2618,False
XP_020894714,8.A.101.1,1.C.111.1,0.0008873203222486026,2622,False
Q16799,8.A.102.1,1.C.111.1,0.0008873203222486026,2631,False
V8NAX5,8.A.102.1,1.C.111.1,0.0008873203222486026,2632,False
CUV07185,8.A.102.2,1.C.111.1,0.0008873203222486026,2637,False
PJF17748,8.A.103.1,1.C.111.1,0.0008873203222486026,2649,False
XP_010699644,8.A.103.1,1.C.111.1,0.0008873203222486026,2650,False
Q22DV9,8.A.103.1,1.C.111.1,0.0008873203222486026,2651,False
P53355,8.A.104.1,1.C.111.1,0.0008873203222486026,2664,False
Q9BXM7,8.A.104.1,1.C.111.1,0.0008873203222486026,2665,False
NP_001257414,8.A.104.1,1.C.111.1,0.0008873203222486026,2666,False
Q6MZM0,8.A.105.1,1.C.111.1,0.0008873203222486026,2669,False
Q9H902,8.A.108.1,1.C.111.1,0.0008873203222486026,2677,False
Q96HR9,8.A.108.1,1.C.111.1,0.0008873203222486026,2678,False
WP_130079951,8.A.11.1,1.C.111.1,0.0008873203222486026,2681,False
CBJ48530,8.A.111.1,1.C.111.1,0.0008873203222486026,2689,False
XP_022310796,8.A.111.1,1.C.111.1,0.0008873203222486026,2690,False
Q8N682,8.A.113.1,1.C.111.1,0.0008873203222486026,2698,False
Q6UX65,8.A.113.1,1.C.111.1,0.0008873203222486026,2699,False
XP_026683869,8.A.115.1,1.C.111.1,0.0008873203222486026,2706,False
RNA30858,8.A.115.1,1.C.111.1,0.0008873203222486026,2707,False
XP_005822896,8.A.115.2,1.C.111.1,0.0008873203222486026,2710,False
WP_018930613,8.A.115.3,1.C.111.1,0.0008873203222486026,2711,False
OWB63767,8.A.115.4,1.C.111.1,0.0008873203222486026,2712,False
KAI8905181,8.A.115.5,1.C.111.1,0.0008873203222486026,2714,False
XP_001748139,8.A.115.6,1.C.111.1,0.0008873203222486026,2717,False
TPX40645,8.A.115.7,1.C.111.1,0.0008873203222486026,2718,False
WBW72430,8.A.115.8,1.C.111.1,0.0008873203222486026,2719,False
Q8NEW7,8.A.116.1,1.C.111.1,0.0008873203222486026,2721,False
Q9XXE7,8.A.116.2,1.C.111.1,0.0008873203222486026,2722,False
Q9VIM4,8.A.116.3,1.C.111.1,0.0008873203222486026,2723,False
Q9XTG1,8.A.117.1,1.C.111.1,0.0008873203222486026,2728,False
Q9NZ94,8.A.117.1,1.C.111.1,0.0008873203222486026,2729,False
GAV02799,8.A.118.1,1.C.111.1,0.0008873203222486026,2738,False
XP_019853507,8.A.118.1,1.C.111.1,0.0008873203222486026,2739,False
P37249,8.A.12.1,1.C.111.1,0.0008873203222486026,2741,False
WP_014802473,8.A.120.1,1.C.111.1,0.0008873203222486026,2746,False
NP_001154233,8.A.120.1,1.C.111.1,0.0008873203222486026,2747,False
Q9W145,8.A.120.2,1.C.111.1,0.0008873203222486026,2749,False
Q96DR4,8.A.120.3,1.C.111.1,0.0008873203222486026,2750,False
Q20687,8.A.121.1,1.C.111.1,0.0008873203222486026,2755,False
XP_004672840,8.A.122.1,1.C.111.1,0.0008873203222486026,2758,False
XP_022318076,8.A.122.2,1.C.111.1,0.0008873203222486026,2761,False
XP_001747355,8.A.123.1,1.C.111.1,0.0008873203222486026,2767,False
Q9NQ34,8.A.123.1,1.C.111.1,0.0008873203222486026,2768,False
WP_031585819,8.A.123.2,1.C.111.1,0.0008873203222486026,2769,False
P57088,8.A.124.1,1.C.111.1,0.0008873203222486026,2772,False
Q96KA5,8.A.125.1,1.C.111.1,0.0008873203222486026,2777,False
XP_027796271,8.A.126.1,1.C.111.1,0.0008873203222486026,2780,False
XP_020477270,8.A.127.1,1.C.111.1,0.0008873203222486026,2784,False
XP_030900971,8.A.127.2,1.C.111.1,0.0008873203222486026,2788,False
XP_013349430,8.A.129.1,1.C.111.1,0.0008873203222486026,2794,False
GBG75892,8.A.129.1,1.C.111.1,0.0008873203222486026,2795,False
O42668,8.A.13.1,1.C.111.1,0.0008873203222486026,2796,False
P83748,8.A.131.1,1.C.111.1,0.0008873203222486026,2809,False
P00738,8.A.131.1,1.C.111.1,0.0008873203222486026,2810,False
B0FXM1,8.A.131.1,1.C.111.1,0.0008873203222486026,2811,False
Q9BUZ4,8.A.133.1,1.C.111.1,0.0008873203222486026,2822,False
WGW18136,8.A.133.1,1.C.111.1,0.0008873203222486026,2823,False
Q9C039,8.A.133.1,1.C.111.1,0.0008873203222486026,2824,False
ORZ11951,8.A.134.1,1.C.111.1,0.0008873203222486026,2829,False
Q6IIF2,8.A.135.1,1.C.111.1,0.0008873203222486026,2832,False
MPD02914,8.A.135.2,1.C.111.1,0.0008873203222486026,2837,False
Q96B67,8.A.136.1,1.C.111.1,0.0008873203222486026,2848,False
Q9H3M7,8.A.136.1,1.C.111.1,0.0008873203222486026,2849,False
Q20232,8.A.136.1,1.C.111.1,0.0008873203222486026,2850,False
XP_016921581,8.A.139.1,1.C.111.1,0.0008873203222486026,2852,False
SMO36342,8.A.139.2,1.C.111.1,0.0008873203222486026,2854,False
Q9NPA1,8.A.14.1,1.C.111.1,0.0008873203222486026,2858,False
XP_004208589,8.A.140.1,1.C.111.1,0.0008873203222486026,2862,False
KAF5277533,8.A.140.2,1.C.111.1,0.0008873203222486026,2864,False
R1ELF4,8.A.141.1,1.C.111.1,0.0008873203222486026,2869,False
Q6IEE7,8.A.143.1,1.C.111.1,0.0008873203222486026,2874,False
TNV81984,8.A.144.1,1.C.111.1,0.0008873203222486026,2878,False
WP_144051564,8.A.144.2,1.C.111.1,0.0008873203222486026,2879,False
KAF2077471,8.A.145.1,1.C.111.1,0.0008873203222486026,2884,False
P30041,8.A.147.1,1.C.111.1,0.0008873203222486026,2887,False
B8B381,8.A.15.1,1.C.111.1,0.0008873203222486026,2891,False
WP_008488490,8.A.150.1,1.C.111.1,0.0008873203222486026,2895,False
O43865,8.A.151.1,1.C.111.1,0.0008873203222486026,2896,False
WP_181340520,8.A.153.1,1.C.111.1,0.0008873203222486026,2901,False
MBC7395593,8.A.153.2,1.C.111.1,0.0008873203222486026,2902,False
XP_034038246,8.A.154.1,1.C.111.1,0.0008873203222486026,2907,False
WP_082825104,8.A.155.1,1.C.111.1,0.0008873203222486026,2912,False
KAF5827728,8.A.155.1,1.C.111.1,0.0008873203222486026,2913,False
XP_315963,8.A.157.1,1.C.111.1,0.0008873203222486026,2917,False
XP_018009461,8.A.157.2,1.C.111.1,0.0008873203222486026,2918,False
P90489,8.A.159.1,1.C.111.1,0.0008873203222486026,2926,False
O60337,8.A.159.1,1.C.111.1,0.0008873203222486026,2927,False
XP_032802017,8.A.159.2,1.C.111.1,0.0008873203222486026,2929,False
PWZ10394,8.A.159.3,1.C.111.1,0.0008873203222486026,2931,False
Q96GS6,8.A.161.1,1.C.111.1,0.0008873203222486026,2932,False
Q16790,8.A.164.1,1.C.111.1,0.0008873203222486026,2933,False
VDL89025,8.A.166.1,1.C.111.1,0.0008873203222486026,2943,False
CAF2143533,8.A.166.1,1.C.111.1,0.0008873203222486026,2944,False
XP_028411903,8.A.166.1,1.C.111.1,0.0008873203222486026,2945,False
XP_011530207,8.A.168.1,1.C.111.1,0.0008873203222486026,2949,False
GAW06118,8.A.169.1,1.C.111.1,0.0008873203222486026,2958,False
SSD60863,8.A.169.1,1.C.111.1,0.0008873203222486026,2959,False
XP_001229202,8.A.169.1,1.C.111.1,0.0008873203222486026,2960,False
Q07699,8.A.17.1,1.C.111.1,0.0008873203222486026,2964,False
P25189,8.A.17.2,1.C.111.1,0.0008873203222486026,2968,False
AAO89003,8.A.17.3,1.C.111.1,0.0008873203222486026,2973,False
Q15116,8.A.17.4,1.C.111.1,0.0008873203222486026,2974,False
Q9NXB0,8.A.170.1,1.C.111.1,0.0008873203222486026,2975,False
CAF0816190,8.A.171.1,1.C.111.1,0.0008873203222486026,2979,False
XP_036123603,8.A.172.1,1.C.111.1,0.0008873203222486026,2984,False
HHM12341,8.A.172.2,1.C.111.1,0.0008873203222486026,2989,False
WP_165159837,8.A.172.2,1.C.111.1,0.0008873203222486026,2990,False
Q9H4B7,8.A.173.1,1.C.111.1,0.0008873203222486026,2992,False
HFO91905,8.A.174.1,1.C.111.1,0.0008873203222486026,2997,False
MBT5252923,8.A.174.1,1.C.111.1,0.0008873203222486026,2998,False
KAF4354721,8.A.175.1,1.C.111.1,0.0008873203222486026,3000,False
XP_020163427,8.A.175.2,1.C.111.1,0.0008873203222486026,3005,False
WP_054576892,8.A.176.1,1.C.111.1,0.0008873203222486026,3009,False
UQL51144,8.A.177.1,1.C.111.1,0.0008873203222486026,3017,False
P50591,8.A.177.1,1.C.111.1,0.0008873203222486026,3018,False
KAG6546873,8.A.178.1,1.C.111.1,0.0008873203222486026,3025,False
XP_013762242,8.A.178.1,1.C.111.1,0.0008873203222486026,3026,False
Q9NY47,8.A.18.1,1.C.111.1,0.0008873203222486026,3028,False
Q5VU97,8.A.18.2,1.C.111.1,0.0008873203222486026,3030,False
Q7Z3S7,8.A.18.3,1.C.111.1,0.0008873203222486026,3032,False
WP_165133333,8.A.180.1,1.C.111.1,0.0008873203222486026,3035,False
VZI44309,8.A.181.1,1.C.111.1,0.0008873203222486026,3039,False
KAH8130706,8.A.182.1,1.C.111.1,0.0008873203222486026,3042,False
PSC71052,8.A.183.1,1.C.111.1,0.0008873203222486026,3047,False
ETW46879,8.A.183.1,1.C.111.1,0.0008873203222486026,3048,False
XP_020432384,8.A.185.1,1.C.111.1,0.0008873203222486026,3054,False
L0R6Q1,8.A.185.1,1.C.111.1,0.0008873203222486026,3055,False
O00592,8.A.187.1,1.C.111.1,0.0008873203222486026,3056,False
XP_001748040,8.A.188.1,1.C.111.1,0.0008873203222486026,3065,False
OMJ82451,8.A.188.1,1.C.111.1,0.0008873203222486026,3066,False
THD25096,8.A.189.1,1.C.111.1,0.0008873203222486026,3070,False
KJE94133,8.A.189.2,1.C.111.1,0.0008873203222486026,3071,False
Q4V5U6,8.A.19.1,1.C.111.1,0.0008873203222486026,3076,False
QID84842,8.A.190.1,1.C.111.1,0.0008873203222486026,3080,False
RMZ54818,8.A.191.1,1.C.111.1,0.0008873203222486026,3088,False
PXF60217,8.A.191.1,1.C.111.1,0.0008873203222486026,3089,False
WP_224341048,8.A.192.1,1.C.111.1,0.0008873203222486026,3094,False
P25491,8.A.192.1,1.C.111.1,0.0008873203222486026,3095,False
F4IVL6,8.A.192.2,1.C.111.1,0.0008873203222486026,3099,False
KAG8010605,8.A.193.1,1.C.111.1,0.0008873203222486026,3103,False
XP_029997346,8.A.194.1,1.C.111.1,0.0008873203222486026,3110,False
KAG2487039,8.A.194.1,1.C.111.1,0.0008873203222486026,3111,False
XP_031756194,8.A.196.1,1.C.111.1,0.0008873203222486026,3116,False
CDW53771,8.A.197.1,1.C.111.1,0.0008873203222486026,3120,False
P0AA95,8.A.2.1,1.C.111.1,0.0008873203222486026,3123,False
GBF99282,8.A.20.1,1.C.111.1,0.0008873203222486026,3126,False
KAF5839021,8.A.20.2,1.C.111.1,0.0008873203222486026,3128,False
XP_005646384,8.A.20.3,1.C.111.1,0.0008873203222486026,3130,False
TMD93600,8.A.201.1,1.C.111.1,0.0008873203222486026,3135,False
MBS4889330,8.A.201.2,1.C.111.1,0.0008873203222486026,3140,False
TWW75268,8.A.202.1,1.C.111.1,0.0008873203222486026,3145,False
Q6PD74,8.A.203.1,1.C.111.1,0.0008873203222486026,3146,False
NP_001336488,8.A.204.1,1.C.111.1,0.0008873203222486026,3152,False
P32926,8.A.204.1,1.C.111.1,0.0008873203222486026,3153,False
OLP90965,8.A.205.1,1.C.111.1,0.0008873203222486026,3159,False
SCM17177,8.A.205.1,1.C.111.1,0.0008873203222486026,3160,False
XP_045182095,8.A.206.1,1.C.111.1,0.0008873203222486026,3164,False
XP_033734125,8.A.208.1,1.C.111.1,0.0008873203222486026,3172,False
XP_048394075,8.A.208.1,1.C.111.1,0.0008873203222486026,3173,False
Q9VKM7,8.A.209.1,1.C.111.1,0.0008873203222486026,3175,False
RHY26985,8.A.210.1,1.C.111.1,0.0008873203222486026,3179,False
XP_031323901,8.A.211.1,1.C.111.1,0.0008873203222486026,3182,False
WP_196367168,8.A.212.1,1.C.111.1,0.0008873203222486026,3186,False
MAH74360,8.A.213.1,1.C.111.1,0.0008873203222486026,3191,False
MBL4747290,8.A.213.1,1.C.111.1,0.0008873203222486026,3192,False
XP_028399918,8.A.214.1,1.C.111.1,0.0008873203222486026,3197,False
XP_035489110,8.A.215.1,1.C.111.1,0.0008873203222486026,3200,False
KAJ3260049,8.A.216.1,1.C.111.1,0.0008873203222486026,3205,False
P38736,8.A.216.1,1.C.111.1,0.0008873203222486026,3206,False
O00305,8.A.22.1,1.C.111.1,0.0008873203222486026,3210,False
EKF99199,8.A.221.1,1.C.111.1,0.0008873203222486026,3218,False
TFJ87285,8.A.221.1,1.C.111.1,0.0008873203222486026,3219,False
P42858,8.A.222.1,1.C.111.1,0.0008873203222486026,3220,False
AAG25642,8.A.223.1,1.C.111.1,0.0008873203222486026,3224,False
KAG7342390,8.A.225.1,1.C.111.1,0.0008873203222486026,3228,False
KAI6194636,8.A.226.1,1.C.111.1,0.0008873203222486026,3233,False
NP_651733,8.A.226.1,1.C.111.1,0.0008873203222486026,3234,False
GFO46191,8.A.227.1,1.C.111.1,0.0008873203222486026,3241,False
KAI8730524,8.A.227.1,1.C.111.1,0.0008873203222486026,3242,False
WP_076222359,8.A.228.1,1.C.111.1,0.0008873203222486026,3244,False
RAS33480,8.A.229.1,1.C.111.1,0.0008873203222486026,3246,False
KAF0027435,8.A.230.1,1.C.111.1,0.0008873203222486026,3251,False
XP_017548242,8.A.237.1,1.C.111.1,0.0008873203222486026,3254,False
Q9UBP9,8.A.238.1,1.C.111.1,0.0008873203222486026,3257,False
H3CPN3,8.A.239.1,1.C.111.1,0.0008873203222486026,3259,False
G3VXE4,8.A.240.1,1.C.111.1,0.0008873203222486026,3261,False
Q9Y4G6,8.A.25.1,1.C.111.1,0.0008873203222486026,3268,False
Q9BQL6,8.A.25.1,1.C.111.1,0.0008873203222486026,3269,False
ANK58183,8.A.26.1,1.C.111.1,0.0008873203222486026,3275,False
P56539,8.A.26.1,1.C.111.1,0.0008873203222486026,3276,False
H2L0H3,8.A.27.1,1.C.111.1,0.0008873203222486026,3284,False
CZT62675,8.A.27.1,1.C.111.1,0.0008873203222486026,3285,False
Q9Z2Y3,8.A.29.1,1.C.111.1,0.0008873203222486026,3286,False
Q09098,8.A.31.1,1.C.111.1,0.0008873203222486026,3290,False
Q8I6Z5,8.A.32.1,1.C.111.1,0.0008873203222486026,3295,False
AGZ86590,8.A.33.1,1.C.111.1,0.0008873203222486026,3300,False
CCE37669,8.A.35.1,1.C.111.1,0.0008873203222486026,3305,False
POE55702,8.A.37.1,1.C.111.1,0.0008873203222486026,3310,False
P91193,8.A.38.1,1.C.111.1,0.0008873203222486026,3312,False
XP_012918761,8.A.39.1,1.C.111.1,0.0008873203222486026,3315,False
P42501,8.A.4.1,1.C.111.1,0.0008873203222486026,3316,False
P43111,8.A.4.2,1.C.111.1,0.0008873203222486026,3318,False
Q10063,8.A.41.1,1.C.111.1,0.0008873203222486026,3325,False
B9WHV4,8.A.41.1,1.C.111.1,0.0008873203222486026,3326,False
R4G5U4,8.A.42.1,1.C.111.1,0.0008873203222486026,3331,False
R5LHN3,8.A.42.1,1.C.111.1,0.0008873203222486026,3332,False
E9AL21,8.A.44.1,1.C.111.1,0.0008873203222486026,3337,False
A8JGI1,8.A.44.1,1.C.111.1,0.0008873203222486026,3338,False
E9BX85,8.A.45.1,1.C.111.1,0.0008873203222486026,3343,False
D6X268,8.A.45.1,1.C.111.1,0.0008873203222486026,3344,False
F2U0C1,8.A.45.2,1.C.111.1,0.0008873203222486026,3346,False
E4RVP8,8.A.46.1,1.C.111.1,0.0008873203222486026,3351,False
G0IYY9,8.A.46.1,1.C.111.1,0.0008873203222486026,3352,False
G2PKA2,8.A.46.2,1.C.111.1,0.0008873203222486026,3355,False
BAE20200,8.A.46.3,1.C.111.1,0.0008873203222486026,3360,False
I9WSV7,8.A.48.1,1.C.111.1,0.0008873203222486024,3367,False
MBV8416225,8.A.48.1,1.C.111.1,0.0008873203222486024,3368,False
AKM80894,8.A.49.1,1.C.111.1,0.0008873203222486026,3371,False
P77735,8.A.5.1,1.C.111.1,0.0008873203222486026,3377,False
P76187,8.A.5.1,1.C.111.1,0.0008873203222486026,3378,False
P0AAW9,8.A.50.1,1.C.111.1,0.0008873203222486026,3379,False
P27487,8.A.51.1,1.C.111.1,0.0008873203222486026,3384,False
Q12884,8.A.51.1,1.C.111.1,0.0008873203222486026,3385,False
S3DAG4,8.A.52.1,1.C.111.1,0.0008873203222486026,3390,False
Q7XZ04,8.A.52.1,1.C.111.1,0.0008873203222486026,3391,False
O60260,8.A.52.2,1.C.111.1,0.0008873203222486026,3392,False
V8NZN5,8.A.53.1,1.C.111.1,0.0008873203222486026,3395,False
W5KQV6,8.A.55.1,1.C.111.1,0.0008873203222486026,3397,False
Q5VZ72,8.A.55.2,1.C.111.1,0.0008873203222486026,3399,False
Q1ZYL8,8.A.55.3,1.C.111.1,0.0008873203222486026,3400,False
KAG7176625,8.A.57.1,1.C.111.1,0.0008873203222486026,3405,False
XP_023218887,8.A.57.1,1.C.111.1,0.0008873203222486026,3406,False
Q91499,8.A.58.1,1.C.111.1,0.0008873203222486026,3411,False
D5T4Y6,8.A.58.2,1.C.111.1,0.0008873203222486026,3423,False
Q9H7V2,8.A.58.2,1.C.111.1,0.0008873203222486026,3424,False
O35449,8.A.58.2,1.C.111.1,0.0008873203222486026,3425,False
OLS30636,8.A.59.1,1.C.111.1,0.0008873203222486026,3428,False
F7FKR6,8.A.60.1,1.C.111.1,0.0008873203222486026,3431,False
Q9C7D7,8.A.61.1,1.C.111.1,0.0008873203222486026,3440,False
Q8TBE1,8.A.61.1,1.C.111.1,0.0008873203222486026,3441,False
L7ILZ6,8.A.61.1,1.C.111.1,0.0008873203222486026,3442,False
W6UD82,8.A.62.1,1.C.111.1,0.0008873203222486026,3446,False
O02109,8.A.63.1,1.C.111.1,0.0008873203222486026,3451,False
E6TG36,8.A.63.1,1.C.111.1,0.0008873203222486026,3452,False
Q4UF74,8.A.65.1,1.C.111.1,0.0008873203222486026,3458,False
V7PSH7,8.A.65.1,1.C.111.1,0.0008873203222486026,3459,False
Q9UPN3,8.A.66.1,1.C.111.1,0.0008873203222486026,3466,False
Q01082,8.A.66.1,1.C.111.1,0.0008873203222486026,3467,False
Q99220,8.A.67.1,1.C.111.1,0.0008873203222486026,3472,False
NP_001122097,8.A.68.1,1.C.111.1,0.0008873203222486026,3486,False
KAF7834676,8.A.68.1,1.C.111.1,0.0008873203222486026,3487,False
XP_020044853,8.A.68.1,1.C.111.1,0.0008873203222486026,3488,False
XP_022972624,8.A.68.1,1.C.111.1,0.0008873203222486026,3489,False
V9L7R9,8.A.69.1,1.C.111.1,0.0008873203222486026,3492,False
H1XXY9,8.A.7.1,1.C.111.1,0.0008873203222486026,3497,False
A1RZ61,8.A.7.1,1.C.111.1,0.0008873203222486026,3498,False
KND87996,8.A.70.1,1.C.111.1,0.0008873203222486026,3503,False
A9V5D8,8.A.70.1,1.C.111.1,0.0008873203222486026,3504,False
E3M513,8.A.71.1,1.C.111.1,0.0008873203222486026,3508,False
AIA09566,8.A.72.1,1.C.111.1,0.0008873203222486026,3511,False
L1J6I0,8.A.73.1,1.C.111.1,0.0008873203222486026,3516,False
F2UQI9,8.A.73.1,1.C.111.1,0.0008873203222486026,3517,False
P81450,8.A.73.2,1.C.111.1,0.0008873203222486026,3521,False
O14894,8.A.75.1,1.C.111.1,0.0008873203222486026,3526,False
P30408,8.A.75.1,1.C.111.1,0.0008873203222486026,3527,False
I1CE35,8.A.76.1,1.C.111.1,0.0008873203222486026,3531,False
M0ZJN1,8.A.76.2,1.C.111.1,0.0008873203222486026,3532,False
O75173,8.A.77.1,1.C.111.1,0.0008873203222486026,3539,False
Q13444,8.A.77.1,1.C.111.1,0.0008873203222486026,3540,False
NP_080609,8.A.77.2,1.C.111.1,0.0008873203222486026,3543,False
P01057,8.A.77.3,1.C.111.1,0.0008873203222486026,3544,False
XP_054180400,8.A.78.1,1.C.111.1,0.0008873203222486026,3546,False
A2SGV2,8.A.79.1,1.C.111.1,0.0008873203222486026,3549,False
A1RZ60,8.A.8.1,1.C.111.1,0.0008873203222486026,3555,False
O50515,8.A.8.1,1.C.111.1,0.0008873203222486026,3556,False
P28783,8.A.81.1,1.C.111.1,0.0008873203222486026,3561,False
XP_055072748,8.A.83.1,1.C.111.1,0.0008873203222486026,3569,False
XP_017264102,8.A.83.1,1.C.111.1,0.0008873203222486026,3570,False
Q9BXS4,8.A.84.1,1.C.111.1,0.0008873203222486026,3574,False
O14958,8.A.88.1,1.C.111.1,0.0008873203222486026,3578,False
P30101,8.A.88.2,1.C.111.1,0.0008873203222486026,3585,False
AAH93062,8.A.88.2,1.C.111.1,0.0008873203222486026,3586,False
Q8A1G3,8.A.9.1,1.C.111.1,0.0008873203222486026,3589,False
Q9VHX9,8.A.9.2,1.C.111.1,0.0008873203222486026,3592,False
Q5DDT5,8.A.9.3,1.C.111.1,0.0008873203222486026,3593,False
W5M5V0,8.A.90.1,1.C.111.1,0.0008873203222486026,3596,False
T2F9S8,8.A.90.2,1.C.111.1,0.0008873203222486026,3599,False
Q12846,8.A.91.1,1.C.111.1,0.0008873203222486026,3611,False
A0AVG3,8.A.91.1,1.C.111.1,0.0008873203222486026,3612,False
P93654,8.A.91.1,1.C.111.1,0.0008873203222486026,3613,False
L8HA63,8.A.93.1,1.C.111.1,0.0008873203222486026,3617,False
Q9BZW5,8.A.93.2,1.C.111.1,0.0008873203222486026,3621,False
SBP60566,8.A.94.1,1.C.111.1,0.0008873203222486026,3626,False
Q7Z5L3,8.A.94.1,1.C.111.1,0.0008873203222486026,3627,False
P62258,8.A.98.1,1.C.111.1,0.0008873203222486026,3636,False
P61981,8.A.98.1,1.C.111.1,0.0008873203222486026,3637,False
V4QS44,8.A.98.2,1.C.111.1,0.0008873203222486026,3638,False
WP_026610930,8.A.99.1,1.C.111.1,0.0008873203222486026,3642,False
C9X4K7,8.B.1.1,1.C.111.1,0.0008873203222486026,3653,False
S5TR00,8.B.1.1,1.C.111.1,0.0008873203222486026,3654,False
P63019,8.B.1.1,1.C.111.1,0.0008873203222486026,3655,False
P60266,8.B.1.2,1.C.111.1,0.0008873203222486026,3657,False
TKW02011,8.B.1.3,1.C.111.1,0.0008873203222486026,3658,False
AME17663,8.B.1.4,1.C.111.1,0.0008873203222486026,3659,False
P84919,8.B.11.1,1.C.111.1,0.0008873203222486026,3663,False
P86716,8.B.12.1,1.C.111.1,0.0008873203222486026,3668,False
O43278,8.B.13.1,1.C.111.1,0.0008873203222486026,3673,False
O43291,8.B.13.2,1.C.111.1,0.0008873203222486026,3676,False
C3TS07,8.B.17.1,1.C.111.1,0.0008873203222486026,3683,False
B1B5I9,8.B.17.1,1.C.111.1,0.0008873203222486026,3684,False
A7RMN1,8.B.19.1,1.C.111.1,0.0008873203222486026,3686,False
C0HKG8,8.B.19.2,1.C.111.1,0.0008873203222486026,3693,False
P81790,8.B.19.2,1.C.111.1,0.0008873203222486026,3694,False
P86094,8.B.23.1,1.C.111.1,0.0008873203222486026,3698,False
P81782,8.B.23.2,1.C.111.1,0.0008873203222486026,3701,False
J9QWM7,8.B.25.1,1.C.111.1,0.0008873203222486026,3708,False
Q2QBC6,8.B.25.1,1.C.111.1,0.0008873203222486026,3709,False
Q80KL8,8.B.25.2,1.C.111.1,0.0008873203222486026,3712,False
Q9BPH7,8.B.28.1,1.C.111.1,0.0008873203222486026,3718,False
Q2I2Q5,8.B.28.1,1.C.111.1,0.0008873203222486026,3719,False
AXL93751,8.B.28.2,1.C.111.1,0.0008873203222486026,3721,False
B1P1H2,8.B.3.1,1.C.111.1,0.0008873203222486026,3727,False
Q7YT39,8.B.3.1,1.C.111.1,0.0008873203222486026,3728,False
P55817,8.B.30.1,1.C.111.1,0.0008873203222486026,3731,False
Q09470,8.B.31.1,1.C.111.1,0.0008873203222486026,3732,False
P55963,8.B.32.1,1.C.111.1,0.0008873203222486026,3742,False
Q2I2R5,8.B.32.1,1.C.111.1,0.0008873203222486026,3743,False
P69657,8.B.32.1,1.C.111.1,0.0008873203222486026,3744,False
P0C2C5,8.B.32.2,1.C.111.1,0.0008873203222486026,3749,False
BAS25445,8.B.4.1,1.C.111.1,0.0008873203222486026,3760,False
P58808,8.B.4.1,1.C.111.1,0.0008873203222486026,3761,False
P56633,8.B.4.1,1.C.111.1,0.0008873203222486026,3762,False
WEQ50348,8.B.4.3,1.C.111.1,0.0008873203222486026,3766,False
AKZ19080,8.B.42.1,1.C.111.1,0.0008873203222486026,3769,False
WP_125548623,8.B.43.1,1.C.111.1,0.0008873203222486026,3775,False
WP_137635425,8.B.43.1,1.C.111.1,0.0008873203222486026,3776,False
P83480,8.B.5.1,1.C.111.1,0.0008873203222486026,3777,False
